Scholarship holder;Debtor;Curricular units 2nd sem (grade);Curricular units 2nd sem (approved);Gender;Curricular units 1st sem (grade);Tuition fees up to date;Curricular units 1st sem (approved);Application mode;Age at enrollment;Displaced;Marital status;Curricular units 2nd sem (without evaluations);Previous qualification;Curricular units 1st sem (without evaluations);Application order;Curricular units 2nd sem (enrolled);Admission grade;Target
0.0;0.0;0.7104102564102562;0.30000000000000004;0.0;0.695523178807947;1.0;0.2692307692307693;0.0;0.018867924528301883;1.0;0.0;0.0;0.0;0.0;0.3333333333333333;0.34782608695652173;0.29368421052631577;1
0.0;0.0;0.6683653846153845;0.35000000000000003;0.0;0.6148344370860928;1.0;0.23076923076923078;0.2857142857142857;0.05660377358490565;1.0;0.0;0.0;0.0;0.0;0.16666666666666666;0.34782608695652173;0.23368421052631572;1
1.0;0.0;0.6461538461538461;0.25;0.0;0.7735099337748345;1.0;0.19230769230769232;0.2857142857142857;0.018867924528301883;0.0;0.0;0.0;0.0;0.0;0.16666666666666666;0.21739130434782608;0.5999999999999999;1
0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.018867924528301883;1.0;0.0;0.0;0.0;0.0;0.3333333333333333;0.2608695652173913;0.2863157894736843;0
1.0;0.0;0.6246153846153846;0.25;0.0;0.6251655629139073;1.0;0.19230769230769232;0.30357142857142855;0.05660377358490565;1.0;0.0;0.0;0.0;0.0;0.3333333333333333;0.21739130434782608;0.07052631578947377;1
0.0;0.0;0.6641025641025641;0.30000000000000004;0.0;0.6534216335540839;1.0;0.23076923076923078;0.2857142857142857;0.05660377358490565;1.0;0.0;0.0;0.0;0.0;0.16666666666666666;0.2608695652173913;0.26210526315789484;1
1.0;1.0;0.0;0.0;0.0;0.5827814569536424;1.0;0.15384615384615385;0.2857142857142857;0.037735849056603765;1.0;0.0;0.0;0.0;0.0;0.16666666666666666;0.21739130434782608;0.30210526315789465;0
1.0;0.0;0.695104895104895;0.55;0.0;0.6983744732089103;1.0;0.42307692307692313;0.8928571428571428;0.037735849056603765;0.0;0.0;0.0;0.0;0.0;0.16666666666666666;0.4782608695652174;0.28210526315789464;1
1.0;1.0;0.0;0.0;0.0;0.5827814569536424;0.0;0.038461538461538464;0.2857142857142857;0.018867924528301883;1.0;0.0;0.0;0.0;0.0;0.6666666666666666;0.2608695652173913;0.11684210526315786;0
1.0;1.0;0.6615384615384615;0.30000000000000004;0.0;0.6269315673289183;1.0;0.23076923076923078;0.2857142857142857;0.037735849056603765;1.0;0.0;0.0;0.0;0.0;0.5;0.2608695652173913;0.30842105263157893;1
1.0;0.0;0.6989903846153845;0.4;0.0;0.6877483443708609;1.0;0.3076923076923077;0.0;0.05660377358490565;1.0;0.0;0.0;0.0;0.0;0.3333333333333333;0.34782608695652173;0.30842105263157893;1
0.0;0.0;0.603076923076923;0.25;0.0;0.6004415011037528;1.0;0.23076923076923078;0.7678571428571428;0.07547169811320753;1.0;0.0;0.0;0.9047619047619047;0.0;0.16666666666666666;0.21739130434782608;0.23578947368421055;1
0.0;0.0;0.6289230769230768;0.30000000000000004;0.0;0.6188079470198675;1.0;0.23076923076923078;0.7499999999999999;0.07547169811320753;0.0;0.0;0.0;0.0;0.0;0.3333333333333333;0.34782608695652173;0.1863157894736842;1
0.0;0.0;0.7269230769230769;0.30000000000000004;0.0;0.7682119205298014;1.0;0.23076923076923078;0.2857142857142857;0.05660377358490565;0.0;0.0;0.0;0.0;0.0;0.16666666666666666;0.2608695652173913;0.30210526315789465;1
0.0;0.0;0.6923076923076923;0.35000000000000003;0.0;0.6963103122043519;1.0;0.2692307692307693;0.30357142857142855;0.037735849056603765;1.0;0.0;0.0;0.0;0.0;0.3333333333333333;0.30434782608695654;0.11368421052631583;1
0.0;0.0;0.5653846153846154;0.1;0.0;0.609271523178808;0.0;0.07692307692307693;0.2857142857142857;0.07547169811320753;0.0;0.0;0.0;0.0;0.0;0.5;0.21739130434782608;0.3073684210526315;0
0.0;0.0;0.6353846153846153;0.25;0.0;0.752317880794702;1.0;0.19230769230769232;0.0;0.018867924528301883;0.0;0.0;0.0;0.0;0.0;0.16666666666666666;0.21739130434782608;0.2873684210526315;1
1.0;0.0;0.6569230769230768;0.25;0.0;0.6181015452538631;1.0;0.19230769230769232;0.0;0.037735849056603765;0.0;0.0;0.0;0.0;0.0;0.8333333333333333;0.2608695652173913;0.30210526315789465;1
0.0;0.0;0.8009615384615384;0.4;0.0;0.6980132450331126;1.0;0.2692307692307693;0.2857142857142857;0.018867924528301883;1.0;0.0;0.0;0.0;0.0;0.3333333333333333;0.34782608695652173;0.3663157894736844;1
1.0;0.0;0.716923076923077;0.35000000000000003;0.0;0.7053926206244089;1.0;0.2692307692307693;0.0;0.037735849056603765;1.0;0.0;0.0;0.0;0.0;0.6666666666666666;0.34782608695652173;0.30315789473684207;1
1.0;0.0;0.5653846153846154;0.15000000000000002;0.0;0.5615894039735099;1.0;0.11538461538461539;0.0;0.018867924528301883;1.0;0.0;0.0;0.0;0.0;0.3333333333333333;0.21739130434782608;0.3305263157894738;1
0.0;0.0;0.7615384615384615;0.30000000000000004;0.0;0.7114474929044465;1.0;0.23076923076923078;0.0;0.018867924528301883;0.0;0.0;0.0;0.0;0.0;0.16666666666666666;0.2608695652173913;0.45684210526315794;1
1.0;0.0;0.8384615384615384;0.25;0.0;0.7019867549668874;1.0;0.15384615384615385;0.2857142857142857;0.018867924528301883;1.0;0.0;0.0;0.0;0.0;0.16666666666666666;0.21739130434782608;0.24421052631578943;1
0.0;0.0;0.0;0.0;0.0;0.6887417218543046;1.0;0.07692307692307693;0.2857142857142857;0.018867924528301883;1.0;0.0;0.0;0.0;0.0;0.16666666666666666;0.2608695652173913;0.28105263157894744;0
0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.2857142857142857;0.018867924528301883;0.0;0.0;0.0;0.0;0.0;0.16666666666666666;0.2608695652173913;0.2610526315789472;0
0.0;0.0;0.7089743589743589;0.30000000000000004;0.0;0.7417218543046358;1.0;0.23076923076923078;0.0;0.018867924528301883;0.0;0.0;0.0;0.0;0.0;0.16666666666666666;0.2608695652173913;0.7357894736842105;1
1.0;0.0;0.691025641025641;0.30000000000000004;0.0;0.6357615894039735;1.0;0.07692307692307693;0.7321428571428571;0.05660377358490565;1.0;0.0;0.0;0.0;0.0;0.16666666666666666;0.2608695652173913;0.05263157894736836;1
0.0;0.0;0.5599999999999999;0.25;0.0;0.6251655629139073;1.0;0.19230769230769232;0.2857142857142857;0.018867924528301883;1.0;0.0;0.08333333333333333;0.0;0.0;0.6666666666666666;0.2608695652173913;0.2673684210526317;1
1.0;0.0;0.6887692307692307;0.35000000000000003;0.0;0.6776915799432356;1.0;0.2692307692307693;0.30357142857142855;0.05660377358490565;0.0;0.0;0.08333333333333333;0.0;0.08333333333333333;1.0;0.34782608695652173;0.24;1
0.0;0.0;0.603076923076923;0.25;0.0;0.6158940397350994;1.0;0.3076923076923077;0.7499999999999999;0.43396226415094336;0.0;0.6000000000000001;0.0;0.0;0.0;0.16666666666666666;0.30434782608695654;0.1578947368421053;1
1.0;0.0;0.6693846153846152;0.35000000000000003;0.0;0.635467255334805;1.0;0.23076923076923078;0.0;0.018867924528301883;1.0;0.0;0.0;0.0;0.0;1.0;0.34782608695652173;0.35578947368421066;1
0.0;0.0;0.6569230769230768;0.25;0.0;0.614569536423841;1.0;0.19230769230769232;0.0;0.037735849056603765;1.0;0.0;0.0;0.0;0.0;0.8333333333333333;0.2608695652173913;0.22736842105263144;1
0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.10714285714285715;0.13207547169811323;0.0;0.0;0.0;0.9285714285714285;0.0;0.16666666666666666;0.21739130434782608;0.26315789473684204;0
0.0;0.0;0.7089743589743589;0.30000000000000004;0.0;0.6975717439293598;1.0;0.23076923076923078;0.0;0.037735849056603765;1.0;0.0;0.0;0.0;0.0;0.5;0.2608695652173913;0.6578947368421053;0
0.0;0.0;0.7592307692307692;0.35000000000000003;0.0;0.7470198675496689;1.0;0.2692307692307693;0.0;0.037735849056603765;1.0;0.0;0.0;0.0;0.0;1.0;0.34782608695652173;0.4347368421052633;1
1.0;0.0;0.6969230769230766;0.35000000000000003;0.0;0.6567770419426049;1.0;0.23076923076923078;0.0;0.05660377358490565;1.0;0.0;0.0;0.0;0.0;0.16666666666666666;0.34782608695652173;0.2789473684210526;1
0.0;0.0;0.8662499999999999;0.4;0.0;0.7954588457899716;1.0;0.2692307692307693;0.0;0.018867924528301883;0.0;0.0;0.0;0.0;0.0;0.16666666666666666;0.34782608695652173;0.40947368421052643;1
1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.018867924528301883;1.0;0.0;0.0;0.0;0.0;0.16666666666666666;0.0;0.44000000000000017;1
0.0;0.0;0.813076923076923;0.4;0.0;0.7443708609271523;1.0;0.2692307692307693;0.2857142857142857;0.037735849056603765;1.0;0.0;0.0;0.0;0.0;0.3333333333333333;0.34782608695652173;0.40526315789473677;1
0.0;0.0;0.8184615384615384;0.4;0.0;0.7867549668874172;1.0;0.2692307692307693;0.2857142857142857;0.018867924528301883;1.0;0.0;0.0;0.0;0.0;0.5;0.34782608695652173;0.368421052631579;0
0.0;0.0;0.7;0.25;0.0;0.6887417218543046;1.0;0.23076923076923078;0.7678571428571428;0.037735849056603765;1.0;0.0;0.0;0.9047619047619047;0.0;0.16666666666666666;0.2608695652173913;0.4736842105263157;1
1.0;0.0;0.8541346153846153;0.4;0.0;0.7834437086092715;1.0;0.2692307692307693;0.0;0.037735849056603765;1.0;0.0;0.0;0.0;0.0;0.3333333333333333;0.34782608695652173;0.39684210526315766;1
1.0;0.0;0.7900000000000001;0.35000000000000003;0.0;0.7258278145695364;1.0;0.2692307692307693;0.0;0.037735849056603765;0.0;0.0;0.0;0.0;0.0;0.16666666666666666;0.34782608695652173;0.24;1
1.0;0.0;0.6592307692307693;0.35000000000000003;0.0;0.6620245979186377;1.0;0.2692307692307693;0.0;0.037735849056603765;1.0;0.0;0.0;0.0;0.0;0.3333333333333333;0.34782608695652173;0.32736842105263153;0
0.0;0.0;0.7843589743589744;0.30000000000000004;0.0;0.7717439293598235;1.0;0.23076923076923078;0.0;0.037735849056603765;0.0;0.0;0.0;0.0;0.0;0.16666666666666666;0.30434782608695654;0.26315789473684204;1
0.0;1.0;0.6057692307692307;0.2;0.0;0.5933774834437086;0.0;0.19230769230769232;0.6785714285714285;0.15094339622641512;1.0;0.0;0.0;0.26190476190476186;0.0;0.16666666666666666;0.21739130434782608;0.05263157894736836;0
0.0;0.0;0.6830769230769229;0.35000000000000003;0.0;0.6720908230842004;1.0;0.2692307692307693;0.0;0.05660377358490565;0.0;0.0;0.0;0.0;0.0;0.16666666666666666;0.34782608695652173;0.22947368421052627;1
0.0;1.0;0.7134615384615384;0.2;0.0;0.7190160832544938;0.0;0.2692307692307693;0.9285714285714285;0.1132075471698113;0.0;0.0;0.0;0.9761904761904762;0.0;0.16666666666666666;0.3913043478260869;0.3505263157894738;0
0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.05660377358490565;0.0;0.0;0.0;0.0;0.0;0.16666666666666666;0.2608695652173913;0.2315789473684211;0
0.0;0.0;0.6012820512820513;0.30000000000000004;0.0;0.5827814569536424;1.0;0.19230769230769232;0.6785714285714285;0.18867924528301888;0.0;0.0;0.0;0.0;0.0;0.16666666666666666;0.2608695652173913;0.38421052631578934;1
0.0;0.0;0.7778076923076923;0.4;0.0;0.7652980132450331;1.0;0.3076923076923077;0.0;0.018867924528301883;0.0;0.0;0.0;0.0;0.0;0.16666666666666666;0.34782608695652173;0.41894736842105273;1
0.0;1.0;0.7875;0.4;0.0;0.7417218543046358;0.0;0.42307692307692313;0.10714285714285715;0.1132075471698113;1.0;0.0;0.0;0.9285714285714285;0.0;0.16666666666666666;0.43478260869565216;0.368421052631579;0
1.0;0.0;0.7224358974358973;0.30000000000000004;0.0;0.7108167770419426;1.0;0.23076923076923078;0.0;0.037735849056603765;1.0;0.0;0.0;0.0;0.0;1.0;0.30434782608695654;0.3421052631578947;1
0.0;0.0;0.6138461538461538;0.25;0.0;0.6534216335540839;1.0;0.19230769230769232;0.0;0.018867924528301883;0.0;0.0;0.0;0.0;0.16666666666666666;0.16666666666666666;0.21739130434782608;0.2947368421052632;1
0.0;0.0;0.7975961538461538;0.4;0.0;0.6940397350993377;1.0;0.2692307692307693;0.7499999999999999;0.05660377358490565;1.0;0.0;0.0;0.0;0.0;0.16666666666666666;0.34782608695652173;0.05263157894736836;1
0.0;0.0;0.6892307692307692;0.25;0.0;0.6993377483443708;1.0;0.15384615384615385;0.0;0.018867924528301883;1.0;0.0;0.0;0.0;0.0;0.3333333333333333;0.2608695652173913;0.2021052631578948;1
1.0;0.0;0.7942307692307692;0.4;0.0;0.7814569536423841;1.0;0.3076923076923077;0.0;0.037735849056603765;1.0;0.0;0.0;0.0;0.0;0.16666666666666666;0.34782608695652173;0.30000000000000004;1
1.0;0.0;0.7717948717948717;0.30000000000000004;0.0;0.6963103122043519;1.0;0.23076923076923078;0.7678571428571428;0.037735849056603765;1.0;0.0;0.0;0.9047619047619047;0.0;0.16666666666666666;0.2608695652173913;0.5189473684210528;1
0.0;0.0;0.7999999999999999;0.25;0.0;0.7284768211920529;1.0;0.15384615384615385;0.0;0.018867924528301883;0.0;0.0;0.0;0.0;0.0;0.16666666666666666;0.21739130434782608;0.7042105263157894;1
0.0;0.0;0.7;0.30000000000000004;0.0;0.656953642384106;1.0;0.19230769230769232;0.0;0.018867924528301883;0.0;0.0;0.0;0.0;0.0;0.16666666666666666;0.2608695652173913;0.43052631578947365;1
0.0;0.0;0.6461538461538461;0.30000000000000004;0.0;0.7064017660044151;1.0;0.23076923076923078;0.0;0.018867924528301883;1.0;0.0;0.0;0.0;0.0;0.3333333333333333;0.2608695652173913;0.1589473684210525;1
0.0;0.0;0.6461538461538461;0.4;0.0;0.621312462372065;0.0;0.42307692307692313;0.017857142857142856;0.20754716981132076;0.0;0.0;0.0;0.0;0.0;0.16666666666666666;0.34782608695652173;0.2894736842105263;0
0.0;0.0;0.7538461538461538;0.05;0.0;0.6622516556291391;1.0;0.15384615384615385;0.2857142857142857;0.037735849056603765;1.0;0.0;0.0;0.0;0.0;0.16666666666666666;0.2608695652173913;0.4536842105263157;0
0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.7499999999999999;0.05660377358490565;1.0;0.0;0.0;0.0;0.0;0.16666666666666666;0.0;0.23473684210526313;0
1.0;0.0;0.733076923076923;0.35000000000000003;0.0;0.7169977924944811;1.0;0.23076923076923078;0.0;0.037735849056603765;1.0;0.0;0.0;0.0;0.0;0.3333333333333333;0.34782608695652173;0.12421052631578933;1
1.0;0.0;0.682051282051282;0.30000000000000004;0.0;0.6975717439293598;1.0;0.23076923076923078;0.0;0.05660377358490565;0.0;0.0;0.0;0.0;0.0;0.16666666666666666;0.2608695652173913;0.26421052631578945;1
1.0;0.0;0.5923076923076923;0.25;0.0;0.6993377483443708;1.0;0.19230769230769232;0.0;0.037735849056603765;1.0;0.0;0.0;0.0;0.0;0.3333333333333333;0.2608695652173913;0.22631578947368425;1
1.0;0.0;0.7999999999999999;0.35000000000000003;0.0;0.7114474929044465;1.0;0.2692307692307693;0.0;0.037735849056603765;1.0;0.0;0.0;0.0;0.0;0.16666666666666666;0.30434782608695654;0.47052631578947346;1
1.0;0.0;0.6798076923076922;0.30000000000000004;0.0;0.67360454115421;1.0;0.23076923076923078;0.0;0.018867924528301883;1.0;0.0;0.0;0.0;0.08333333333333333;0.3333333333333333;0.2608695652173913;0.30210526315789465;1
0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.2857142857142857;0.037735849056603765;0.0;0.0;0.0;0.0;0.0;0.3333333333333333;0.2608695652173913;0.22631578947368425;0
1.0;0.0;0.7358974358974358;0.30000000000000004;0.0;0.7240618101545253;1.0;0.23076923076923078;0.2857142857142857;0.037735849056603765;0.0;0.0;0.0;0.0;0.0;0.16666666666666666;0.2608695652173913;0.2863157894736843;1
0.0;1.0;0.7089743589743589;0.30000000000000004;0.0;0.5827814569536424;1.0;0.19230769230769232;0.0;0.05660377358490565;0.0;0.0;0.0;0.0;0.0;0.16666666666666666;0.2608695652173913;0.5368421052631578;1
0.0;0.0;0.6461538461538461;0.25;0.0;0.6357615894039735;1.0;0.15384615384615385;0.2857142857142857;0.018867924528301883;0.0;0.0;0.0;0.0;0.0;0.16666666666666666;0.21739130434782608;0.30315789473684207;1
0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.2857142857142857;0.018867924528301883;0.0;0.0;0.0;0.0;0.0;0.5;0.2608695652173913;0.26315789473684204;0
0.0;0.0;0.6282051282051281;0.30000000000000004;0.0;0.5827814569536424;1.0;0.19230769230769232;0.2857142857142857;0.018867924528301883;1.0;0.0;0.0;0.0;0.0;0.5;0.2608695652173913;0.33578947368421064;1
0.0;0.0;0.623076923076923;0.30000000000000004;0.0;0.6357615894039735;1.0;0.19230769230769232;0.30357142857142855;0.05660377358490565;1.0;0.0;0.0;0.0;0.0;0.6666666666666666;0.2608695652173913;0.2768421052631578;0
1.0;0.0;0.6757692307692308;0.4;0.0;0.7050898770104068;1.0;0.2692307692307693;0.2857142857142857;0.037735849056603765;1.0;0.0;0.0;0.0;0.0;0.5;0.34782608695652173;0.35789473684210527;1
0.0;1.0;0.5743589743589743;0.15000000000000002;0.0;0.7240618101545253;0.0;0.11538461538461539;0.0;0.07547169811320753;1.0;0.0;0.0;0.0;0.0;0.16666666666666666;0.2608695652173913;0.20947368421052626;0
0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2857142857142857;0.05660377358490565;1.0;0.0;0.0;0.047619047619047616;0.0;0.16666666666666666;0.2608695652173913;0.1210526315789473;0
0.0;0.0;0.6057692307692307;0.2;0.0;0.6463576158940397;1.0;0.19230769230769232;0.0;0.018867924528301883;1.0;0.0;0.0;0.0;0.0;0.16666666666666666;0.2608695652173913;0.40947368421052643;1
1.0;0.0;0.691025641025641;0.30000000000000004;0.0;0.6710816777041942;1.0;0.23076923076923078;0.0;0.05660377358490565;0.0;0.0;0.0;0.0;0.0;0.16666666666666666;0.2608695652173913;0.3147368421052632;1
1.0;0.0;0.7576826923076923;0.4;0.0;0.7454966887417218;1.0;0.3076923076923077;0.0;0.037735849056603765;1.0;0.0;0.0;0.0;0.0;0.3333333333333333;0.34782608695652173;0.3526315789473684;1
0.0;0.0;0.7107692307692307;0.25;0.0;0.7549668874172185;1.0;0.15384615384615385;0.0;0.09433962264150941;1.0;0.0;0.3333333333333333;0.11904761904761904;0.25;0.16666666666666666;0.21739130434782608;0.32842105263157895;0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2857142857142857;0.09433962264150941;1.0;0.0;0.16666666666666666;0.0;0.0;0.16666666666666666;0.08695652173913043;0.28105263157894744;0
0.0;0.0;0.6246153846153846;0.25;0.0;0.6887417218543046;1.0;0.07692307692307693;0.0;0.037735849056603765;1.0;0.0;0.0;0.0;0.0;0.16666666666666666;0.2608695652173913;0.26631578947368406;1
0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.037735849056603765;1.0;0.0;0.0;0.0;0.0;0.6666666666666666;0.0;0.3452631578947367;0
1.0;0.0;0.8023846153846154;0.35000000000000003;0.0;0.7894796594134342;1.0;0.2692307692307693;0.0;0.05660377358490565;1.0;0.0;0.08333333333333333;0.0;0.08333333333333333;0.3333333333333333;0.34782608695652173;0.2978947368421052;0
1.0;1.0;0.670145299145299;0.4;0.0;0.6701986754966888;1.0;0.2692307692307693;0.0;0.018867924528301883;1.0;0.0;0.0;0.0;0.0;0.5;0.34782608695652173;0.32947368421052636;1
0.0;0.0;0.5707692307692307;0.25;0.0;0.5827814569536424;0.0;0.2692307692307693;0.8928571428571428;0.09433962264150941;0.0;0.0;0.0;0.9761904761904762;0.0;0.16666666666666666;0.21739130434782608;0.34947368421052616;0
0.0;0.0;0.682051282051282;0.25;0.0;0.656953642384106;1.0;0.15384615384615385;0.2857142857142857;0.05660377358490565;1.0;0.0;0.0;0.0;0.0;0.6666666666666666;0.21739130434782608;0.41999999999999993;1
0.0;0.0;0.682051282051282;0.30000000000000004;0.0;0.6357615894039735;1.0;0.23076923076923078;0.7678571428571428;0.037735849056603765;0.0;0.0;0.0;0.9047619047619047;0.0;0.16666666666666666;0.2608695652173913;0.4736842105263157;1
1.0;0.0;0.7176923076923076;0.35000000000000003;0.0;0.6429517502365185;1.0;0.2692307692307693;0.0;0.037735849056603765;1.0;0.0;0.0;0.0;0.0;0.8333333333333333;0.34782608695652173;0.21578947368421053;1
1.0;0.0;0.7566153846153846;0.35000000000000003;0.0;0.7293598233995584;1.0;0.23076923076923078;0.0;0.037735849056603765;0.0;0.0;0.0;0.0;0.0;0.16666666666666666;0.34782608695652173;0.4378947368421051;1
0.0;0.0;0.7062596153846153;0.4;0.0;0.6949006622516557;1.0;0.3076923076923077;0.30357142857142855;0.037735849056603765;1.0;0.0;0.0;0.0;0.0;0.16666666666666666;0.34782608695652173;0.25578947368421057;1
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.037735849056603765;1.0;0.0;0.0;0.0;0.0;0.16666666666666666;0.2608695652173913;0.5999999999999999;0
0.0;0.0;0.7307692307692307;0.35000000000000003;0.0;0.6728476821192053;1.0;0.23076923076923078;0.0;0.05660377358490565;0.0;0.0;0.0;0.0;0.0;0.16666666666666666;0.34782608695652173;0.5189473684210528;1
1.0;0.0;0.6641025641025641;0.30000000000000004;0.0;0.6534216335540839;1.0;0.23076923076923078;0.2857142857142857;0.05660377358490565;1.0;0.0;0.0;0.0;0.0;0.16666666666666666;0.30434782608695654;0.3631578947368421;1
0.0;0.0;0.7107692307692307;0.25;0.0;0.7064017660044151;1.0;0.19230769230769232;0.0;0.05660377358490565;0.0;0.0;0.0;0.0;0.0;0.5;0.21739130434782608;0.10947368421052639;1
0.0;0.0;0.7265865384615384;0.4;0.0;0.7605592347314201;1.0;0.2692307692307693;0.7321428571428571;0.07547169811320753;1.0;0.0;0.0;0.0;0.0;0.16666666666666666;0.34782608695652173;0.43157894736842106;1
1.0;1.0;0.7;0.25;0.0;0.6887417218543046;1.0;0.23076923076923078;0.7678571428571428;0.037735849056603765;0.0;0.0;0.0;0.9047619047619047;0.0;0.16666666666666666;0.2608695652173913;0.6842105263157894;1
1.0;0.0;0.7269230769230769;0.30000000000000004;0.0;0.6799116997792495;1.0;0.23076923076923078;0.0;0.037735849056603765;0.0;0.0;0.0;0.0;0.0;0.16666666666666666;0.2608695652173913;0.4642105263157894;1
1.0;0.0;0.7;0.2;0.0;0.6993377483443708;1.0;0.19230769230769232;0.0;0.07547169811320753;0.0;0.0;0.0;0.0;0.0;0.3333333333333333;0.21739130434782608;0.33578947368421064;1
0.0;0.0;0.892888888888889;0.4;0.0;0.9009565857247976;1.0;0.2692307692307693;0.6785714285714285;0.20754716981132076;0.0;0.0;0.0;0.047619047619047616;0.0;0.16666666666666666;0.34782608695652173;0.9368421052631579;1
1.0;1.0;0.5923076923076923;0.25;0.0;0.5615894039735099;0.0;0.19230769230769232;0.0;0.037735849056603765;1.0;0.0;0.0;0.0;0.0;0.16666666666666666;0.2608695652173913;0.3157894736842104;1
1.0;0.0;0.7323076923076922;0.25;0.0;0.7417218543046358;1.0;0.19230769230769232;0.0;0.018867924528301883;0.0;0.0;0.0;0.0;0.0;0.16666666666666666;0.21739130434782608;0.45789473684210513;1
1.0;0.0;0.6523076923076923;0.35000000000000003;0.0;0.6418164616840113;1.0;0.2692307692307693;0.2857142857142857;0.018867924528301883;1.0;0.8;0.0;0.0;0.0;0.8333333333333333;0.34782608695652173;0.40526315789473677;1
1.0;0.0;0.7031634615384614;0.4;0.0;0.6918543046357616;1.0;0.3076923076923077;0.0;0.018867924528301883;1.0;0.0;0.0;0.0;0.0;0.5;0.34782608695652173;0.4894736842105263;1
0.0;0.0;0.7153846153846154;0.35000000000000003;0.0;0.7038789025543993;1.0;0.2692307692307693;0.7321428571428571;0.09433962264150941;1.0;0.0;0.0;0.0;0.0;0.16666666666666666;0.34782608695652173;0.368421052631579;1
1.0;0.0;0.8164423076923076;0.4;0.0;0.7455061494796594;1.0;0.2692307692307693;0.0;0.018867924528301883;0.0;0.0;0.0;0.0;0.0;0.16666666666666666;0.34782608695652173;0.5263157894736841;1
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2857142857142857;0.05660377358490565;0.0;0.0;0.0;0.0;0.0;0.16666666666666666;0.2608695652173913;0.20315789473684198;0
0.0;0.0;0.5923076923076923;0.15000000000000002;0.0;0.5960264900662252;0.0;0.15384615384615385;0.7678571428571428;0.169811320754717;0.0;0.0;0.0;0.9047619047619047;0.0;0.16666666666666666;0.43478260869565216;0.1399999999999999;0
1.0;0.0;0.7336538461538461;0.30000000000000004;0.0;0.7417218543046358;1.0;0.23076923076923078;0.0;0.018867924528301883;1.0;0.0;0.0;0.0;0.0;0.5;0.2608695652173913;0.31789473684210523;1
1.0;0.0;0.6282051282051281;0.15000000000000002;0.0;0.6445916114790287;1.0;0.23076923076923078;0.0;0.07547169811320753;1.0;0.0;0.0;0.0;0.0;0.16666666666666666;0.2608695652173913;0.38631578947368417;0
0.0;0.0;0.7159999999999999;0.35000000000000003;0.0;0.7044843897824029;1.0;0.2692307692307693;0.2857142857142857;0.018867924528301883;1.0;0.0;0.0;0.0;0.0;0.6666666666666666;0.34782608695652173;0.32947368421052636;1
0.0;0.0;0.7673076923076922;0.30000000000000004;0.0;0.7376464595007641;1.0;0.23076923076923078;0.0;0.05660377358490565;1.0;0.0;0.0;0.0;0.0;0.16666666666666666;0.2608695652173913;0.5536842105263158;1
0.0;0.0;0.691025641025641;0.35000000000000003;0.0;0.7083443708609272;1.0;0.2692307692307693;0.0;0.018867924528301883;1.0;0.0;0.0;0.0;0.0;1.0;0.34782608695652173;0.3168421052631578;1
0.0;0.0;0.7403846153846153;0.2;0.0;0.7947019867549668;1.0;0.15384615384615385;0.0;0.05660377358490565;1.0;0.0;0.0;0.0;0.0;0.16666666666666666;0.21739130434782608;0.3768421052631581;0
1.0;1.0;0.6769230769230768;0.30000000000000004;0.0;0.7064017660044151;1.0;0.23076923076923078;0.0;0.018867924528301883;0.0;0.0;0.0;0.0;0.0;0.16666666666666666;0.2608695652173913;0.6221052631578947;1
0.0;0.0;0.6569230769230768;0.25;0.0;0.7099337748344371;1.0;0.19230769230769232;0.0;0.09433962264150941;1.0;0.0;0.0;0.0;0.0;0.3333333333333333;0.2608695652173913;0.08947368421052637;1
0.0;0.0;0.6138461538461538;0.25;0.0;0.609271523178808;1.0;0.15384615384615385;0.8928571428571428;0.07547169811320753;0.0;0.0;0.0;0.0;0.0;0.16666666666666666;0.21739130434782608;0.05263157894736836;1
0.0;0.0;0.726153846153846;0.35000000000000003;0.0;0.7144749290444654;1.0;0.2692307692307693;0.0;0.018867924528301883;0.0;0.0;0.0;0.0;0.0;0.16666666666666666;0.34782608695652173;0.408421052631579;1
1.0;0.0;0.6076923076923076;0.30000000000000004;0.0;0.6357615894039735;1.0;0.23076923076923078;0.0;0.018867924528301883;0.0;0.0;0.0;0.0;0.0;0.16666666666666666;0.2608695652173913;0.24736842105263146;1
0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.2857142857142857;0.037735849056603765;1.0;0.0;0.0;0.0;0.0;0.16666666666666666;0.0;0.5821052631578949;0
0.0;0.0;0.7139230769230768;0.35000000000000003;0.0;0.7024408703878902;1.0;0.2692307692307693;0.0;0.037735849056603765;1.0;0.0;0.0;0.0;0.0;0.5;0.34782608695652173;0.2684210526315789;1
